# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[01:00:42|19|00:01:39] - [00:54:00|325|36.1%]
[01:00:43|19|00:01:39] - [00:55:00|331|36.8%]
[01:00:44|19|00:01:40] - [00:56:00|337|37.4%]
[01:00:44|19|00:01:41] - [00:57:00|343|38.1%]
[01:00:53|19|00:01:49] - [00:58:00|349|38.8%] - V: Maximum_Iterations_Exceeded. 
[01:01:00|19|00:01:57] - [00:59:00|355|39.4%] - Q: Maximum_Iterations_Exceeded.
[01:01:01|19|00:01:57] - [00:59:50|360|40.0%] - RL update 80 with 180 samples (v_free=133.066, rho_crit=78.669, v_free_track=150.573)
[01:01:01|19|00:01:57] - [01:00:00|361|40.1%]
[01:01:01|19|00:01:58] - [01:01:00|367|40.8%]
[01:01:01|19|00:01:58] - [01:02:00|373|41.4%]
[01:01:02|19|00:01:58] - [01:03:00|379|42.1%]
[01:01:02|19|00:01:59] - [01:04:00|385|42.8%]
[01:01:02|19|00:01:59] - [01:05:00|391|43.4%]
[01:01:03|19|00:01:59] - [01:06:00|397|44.1%]
[01:01:03|19|00:02:00] - [01:07:00|403|44.8%]
[01:01:03|19|00:02:00] - [01:08:00|409|45.4%]
[01:01:04|19|00:02:00] - [01:09:00|415|46.1%]
[01:01:04|19|00:02:01] - [01:10:00|421|46.8%]
[01:01:12|19|00:02:09] - [01:11:00|427|47.4%] - V: Maximum_Iterations_Exceeded. 
[01:01:13|19|00:02:09] - [01:12:00|433|48.1%]
[01:01:13|19|00:02:10] - [01:13:00|439|48.8%]
[01:01:22|19|00:02:19] - [01:14:00|445|49.4%] - V: Maximum_Iterations_Exceeded. 
[01:01:23|19|00:02:19] - [01:15:00|451|50.1%]
[01:01:23|19|00:02:20] - [01:16:00|457|50.8%]
[01:01:24|19|00:02:20] - [01:17:00|463|51.4%]
[01:01:34|19|00:02:30] - [01:18:00|469|52.1%] - V: Maximum_Iterations_Exceeded. 
[01:01:35|19|00:02:32] - [01:19:00|475|52.8%]
[01:01:37|19|00:02:34] - [01:20:00|481|53.4%]
[01:01:38|19|00:02:34] - [01:21:00|487|54.1%]
[01:01:39|19|00:02:35] - [01:22:00|493|54.8%]
[01:01:40|19|00:02:37] - [01:23:00|499|55.4%]
[01:01:41|19|00:02:38] - [01:24:00|505|56.1%]
[01:01:42|19|00:02:38] - [01:25:00|511|56.8%]
[01:01:43|19|00:02:39] - [01:26:00|517|57.4%]
[01:01:45|19|00:02:42] - [01:27:00|523|58.1%]
[01:01:46|19|00:02:43] - [01:28:00|529|58.8%]
[01:01:47|19|00:02:44] - [01:29:00|535|59.4%]
[01:01:47|19|00:02:44] - [01:29:50|540|60.0%] - RL update 81 with 180 samples (v_free=132.803, rho_crit=79.362, v_free_track=150.837)
[01:01:48|19|00:02:44] - [01:30:00|541|60.1%]
[01:01:48|19|00:02:45] - [01:31:00|547|60.8%]
[01:01:48|19|00:02:45] - [01:32:00|553|61.4%]
[01:01:48|19|00:02:45] - [01:33:00|559|62.1%]
[01:01:49|19|00:02:45] - [01:34:00|565|62.8%]
[01:01:52|19|00:02:48] - [01:35:00|571|63.4%]
[01:01:54|19|00:02:51] - [01:36:00|577|64.1%]
[01:01:55|19|00:02:52] - [01:37:00|583|64.8%]
[01:01:56|19|00:02:53] - [01:38:00|589|65.4%]
[01:02:00|19|00:02:57] - [01:39:00|595|66.1%]
[01:02:01|19|00:02:58] - [01:40:00|601|66.8%]
[01:02:02|19|00:02:59] - [01:41:00|607|67.4%]
[01:02:03|19|00:03:00] - [01:42:00|613|68.1%]
[01:02:04|19|00:03:01] - [01:43:00|619|68.8%]
[01:02:06|19|00:03:02] - [01:44:00|625|69.4%]
[01:02:07|19|00:03:03] - [01:45:00|631|70.1%]
[01:02:09|19|00:03:06] - [01:46:00|637|70.8%]
[01:02:12|19|00:03:08] - [01:47:00|643|71.4%]
[01:02:15|19|00:03:11] - [01:48:00|649|72.1%]
[01:02:17|19|00:03:14] - [01:49:00|655|72.8%]
[01:02:18|19|00:03:15] - [01:50:00|661|73.4%]
[01:02:20|19|00:03:16] - [01:51:00|667|74.1%]
[01:02:21|19|00:03:18] - [01:52:00|673|74.8%]
[01:02:23|19|00:03:19] - [01:53:00|679|75.4%]
[01:02:26|19|00:03:22] - [01:54:00|685|76.1%]
[01:02:28|19|00:03:25] - [01:55:00|691|76.8%]
[01:02:29|19|00:03:26] - [01:56:00|697|77.4%]
[01:02:30|19|00:03:27] - [01:57:00|703|78.1%]
[01:02:31|19|00:03:28] - [01:58:00|709|78.8%]
[01:02:36|19|00:03:32] - [01:59:00|715|79.4%]
[01:02:36|19|00:03:32] - [01:59:50|720|80.0%] - RL update 82 with 180 samples (v_free=132.281, rho_crit=78.629, v_free_track=151.411)
[01:02:38|19|00:03:34] - [02:00:00|721|80.1%]
[01:02:38|19|00:03:35] - [02:01:00|727|80.8%]
[01:02:39|19|00:03:36] - [02:02:00|733|81.4%]
[01:02:40|19|00:03:37] - [02:03:00|739|82.1%]
[01:02:42|19|00:03:38] - [02:04:00|745|82.8%]
[01:02:42|19|00:03:39] - [02:05:00|751|83.4%]
[01:02:42|19|00:03:39] - [02:06:00|757|84.1%]
[01:02:42|19|00:03:39] - [02:07:00|763|84.8%]
[01:02:43|19|00:03:39] - [02:08:00|769|85.4%]
[01:02:43|19|00:03:40] - [02:09:00|775|86.1%]
[01:02:43|19|00:03:40] - [02:10:00|781|86.8%]
[01:02:43|19|00:03:40] - [02:11:00|787|87.4%]
[01:02:44|19|00:03:40] - [02:12:00|793|88.1%]
[01:02:44|19|00:03:41] - [02:13:00|799|88.8%]
[01:02:44|19|00:03:41] - [02:14:00|805|89.4%]
[01:02:44|19|00:03:41] - [02:15:00|811|90.1%]
[01:02:45|19|00:03:41] - [02:16:00|817|90.8%]
[01:02:45|19|00:03:42] - [02:17:00|823|91.4%]
[01:02:45|19|00:03:42] - [02:18:00|829|92.1%]
[01:02:45|19|00:03:42] - [02:19:00|835|92.8%]
[01:02:46|19|00:03:42] - [02:20:00|841|93.4%]
[01:02:46|19|00:03:43] - [02:21:00|847|94.1%]
[01:02:46|19|00:03:43] - [02:22:00|853|94.8%]
[01:02:46|19|00:03:43] - [02:23:00|859|95.4%]
[01:02:47|19|00:03:43] - [02:24:00|865|96.1%]
[01:02:47|19|00:03:44] - [02:25:00|871|96.8%]
[01:02:48|19|00:03:44] - [02:26:00|877|97.4%]
[01:02:48|19|00:03:45] - [02:27:00|883|98.1%]
[01:02:49|19|00:03:45] - [02:28:00|889|98.8%]
[01:02:50|19|00:03:46] - [02:29:00|895|99.4%]
[01:02:50|19|00:03:46] - [02:29:50|900|100.0%] - RL update 83 with 180 samples (v_free=132.282, rho_crit=79.980, v_free_track=151.332)
[01:02:50|19|00:03:46] - [02:29:50|900|100.0%] - episode 19 terminated: TTS=359.8370
[01:02:51|20|00:00:00] - [00:00:00|1|0.1%]
[01:02:51|20|00:00:01] - [00:01:00|7|0.8%]
[01:02:52|20|00:00:01] - [00:02:00|13|1.4%]
[01:02:52|20|00:00:02] - [00:03:00|19|2.1%]
[01:02:54|20|00:00:04] - [00:04:00|25|2.8%]
[01:02:55|20|00:00:05] - [00:05:00|31|3.4%]
[01:02:57|20|00:00:07] - [00:06:00|37|4.1%]
[01:02:58|20|00:00:08] - [00:07:00|43|4.8%]
[01:03:00|20|00:00:09] - [00:08:00|49|5.4%]
[01:03:02|20|00:00:11] - [00:09:00|55|6.1%]
[01:03:04|20|00:00:14] - [00:10:00|61|6.8%]
[01:03:07|20|00:00:17] - [00:11:00|67|7.4%]
[01:03:11|20|00:00:21] - [00:12:00|73|8.1%]
[01:03:13|20|00:00:23] - [00:13:00|79|8.8%]
[01:03:16|20|00:00:26] - [00:14:00|85|9.4%]
[01:03:24|20|00:00:33] - [00:15:00|91|10.1%]
[01:03:28|20|00:00:38] - [00:16:00|97|10.8%]
[01:03:34|20|00:00:43] - [00:17:00|103|11.4%]
[01:03:36|20|00:00:46] - [00:18:00|109|12.1%]
[01:03:39|20|00:00:49] - [00:19:00|115|12.8%]
[01:03:41|20|00:00:51] - [00:20:00|121|13.4%]
[01:03:51|20|00:01:01] - [00:21:00|127|14.1%] - V: Maximum_Iterations_Exceeded. 
[01:04:01|20|00:01:11] - [00:22:00|133|14.8%] - V: Maximum_Iterations_Exceeded. 
[01:04:20|20|00:01:29] - [00:23:00|139|15.4%] - V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[01:04:21|20|00:01:31] - [00:24:00|145|16.1%]
[01:04:25|20|00:01:35] - [00:25:00|151|16.8%]
[01:04:27|20|00:01:36] - [00:26:00|157|17.4%]
[01:04:34|20|00:01:44] - [00:27:00|163|18.1%] - V: Maximum_Iterations_Exceeded. 
[01:04:35|20|00:01:45] - [00:28:00|169|18.8%]
[01:04:36|20|00:01:46] - [00:29:00|175|19.4%]
[01:04:36|20|00:01:46] - [00:29:50|180|20.0%] - RL update 84 with 180 samples (v_free=132.289, rho_crit=81.179, v_free_track=151.209)
[01:04:37|20|00:01:47] - [00:30:00|181|20.1%]
[01:04:38|20|00:01:47] - [00:31:00|187|20.8%]
[01:04:38|20|00:01:48] - [00:32:00|193|21.4%]
[01:04:40|20|00:01:49] - [00:33:00|199|22.1%]
[01:04:41|20|00:01:51] - [00:34:00|205|22.8%]
[01:04:42|20|00:01:52] - [00:35:00|211|23.4%]
[01:04:43|20|00:01:52] - [00:36:00|217|24.1%]
[01:04:43|20|00:01:53] - [00:37:00|223|24.8%]
[01:04:44|20|00:01:54] - [00:38:00|229|25.4%]
[01:04:45|20|00:01:54] - [00:39:00|235|26.1%]
[01:04:45|20|00:01:55] - [00:40:00|241|26.8%]
[01:04:46|20|00:01:55] - [00:41:00|247|27.4%]
[01:04:46|20|00:01:56] - [00:42:00|253|28.1%]
[01:04:47|20|00:01:56] - [00:43:00|259|28.8%]
[01:04:47|20|00:01:57] - [00:44:00|265|29.4%]
[01:04:48|20|00:01:57] - [00:45:00|271|30.1%]
[01:04:48|20|00:01:58] - [00:46:00|277|30.8%]
[01:04:48|20|00:01:58] - [00:47:00|283|31.4%]
[01:04:49|20|00:01:58] - [00:48:00|289|32.1%]
[01:04:49|20|00:01:59] - [00:49:00|295|32.8%]
[01:04:50|20|00:01:59] - [00:50:00|301|33.4%]
[01:04:50|20|00:02:00] - [00:51:00|307|34.1%]
[01:04:51|20|00:02:00] - [00:52:00|313|34.8%]
[01:04:51|20|00:02:01] - [00:53:00|319|35.4%]
[01:04:52|20|00:02:01] - [00:54:00|325|36.1%]
