# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:01:13|5|00:00:17] - [01:59:50|720|100.0%] - RL update 20 with 500 samples: rho_crit=14.641; v_free=128.906; v_free_tracking=132.696; weight_V=[0.99495 1.49042 1.00629 1.00382 1.00762 1.07446 1.07249 1.06345]; weight_L=[1.01368 0.972366 1.01967 2.29372 2.51468 2.78938]; weight_T=[1.00465 1.00099 1.00262 1.07417 1.09222 1.08809]; weight_rate_var=0.001; weight_slack_w_max=[28.2591 28.4823 28.6992 28.9085 29.1179 29.327 29.5378 29.7489 29.9612 30.1747 30.3885 30.6028 30.8172 31.0338 31.2515 31.4693 31.687 31.9041 32.1195 32.3358 32.5507 32.765 32.9792 33.1897 33.3913]; 
[00:01:13|5|00:00:17] - [01:59:50|720|100.0%] - checkpoint saved
[00:01:13|5|00:00:17] - [01:59:50|720|100.0%] - episode 5: Jtot=356311.024, TTS=598.023, fails=0(0.0%)
[00:01:19|6|00:00:06] - [00:23:50|144|20.0%] - RL update 21 with 500 samples: rho_crit=16.1051; v_free=128.879; v_free_tracking=132.701; weight_V=[0.993616 1.51541 1.00614 1.00345 1.00734 1.07943 1.07756 1.06793]; weight_L=[1.00815 0.964945 1.01505 2.37236 2.60523 2.89844]; weight_T=[1.00467 1.00079 1.00251 1.07875 1.09763 1.09332]; weight_rate_var=0.001; weight_slack_w_max=[29.2303 29.4785 29.7208 29.9557 30.1907 30.4253 30.6619 30.8986 31.1365 31.3758 31.6152 31.8554 32.0956 32.3379 32.5811 32.8246 33.0678 33.3104 33.5513 33.7931 34.0332 34.2727 34.5122 34.7476 34.9741]; 
[00:01:28|6|00:00:14] - [00:47:50|288|40.0%] - RL update 22 with 500 samples: rho_crit=17.7156; v_free=128.82; v_free_tracking=132.706; weight_V=[0.993495 1.52002 1.00613 1.00341 1.00732 1.07992 1.07806 1.06835]; weight_L=[1.00759 0.964278 1.01467 2.39654 2.63873 2.94718]; weight_T=[1.00467 1.00077 1.0025 1.07918 1.09817 1.09386]; weight_rate_var=0.100028; weight_slack_w_max=[26.3163 30.5327 30.7992 31.0585 31.3178 31.5768 31.838 32.0991 32.3615 32.6253 32.8892 33.1541 33.4189 33.6858 33.9536 34.2216 34.4893 34.7563 35.0214 35.2874 35.5515 35.8149 36.0781 36.337 36.5869]; 
[00:01:32|6|00:00:18] - [01:11:50|432|60.0%] - RL update 23 with 500 samples: rho_crit=19.4872; v_free=128.821; v_free_tracking=132.712; weight_V=[0.992724 1.54576 1.00619 1.00323 1.00731 1.08433 1.0825 1.07222]; weight_L=[1.00513 0.95963 1.01249 2.47736 2.73784 3.0595]; weight_T=[1.00483 1.00071 1.0025 1.08382 1.10378 1.09913]; weight_rate_var=0.200028; weight_slack_w_max=[27.3329 31.5707 31.8589 32.1399 32.4209 32.7017 32.9846 33.2675 33.5516 33.8372 34.1229 34.4097 34.6966 34.9853 35.275 35.5649 35.8544 36.143 36.4297 36.7173 37.0028 37.2875 37.572 37.852 38.1229]; 
[00:01:34|6|00:00:20] - [01:35:50|576|80.0%] - RL update 24 with 500 samples: rho_crit=21.4359; v_free=128.866; v_free_tracking=132.717; weight_V=[0.99228 1.56655 1.00639 1.00319 1.00728 1.08832 1.08665 1.07595]; weight_L=[1.00454 0.956389 1.01076 2.55121 2.81848 3.15585]; weight_T=[1.00503 1.00068 1.00251 1.08803 1.1085 1.10377]; weight_rate_var=0.300028; weight_slack_w_max=[28.1212 32.378 32.6857 32.9862 33.2868 33.5871 33.8898 34.1923 34.4963 34.8017 35.1075 35.4143 35.7211 36.0298 36.3394 36.6492 36.9586 37.2671 37.5736 37.881 38.1863 38.4906 38.7949 39.0946 39.3851]; 
[00:01:36|6|00:00:22] - [01:59:50|720|100.0%] - RL update 25 with 500 samples: rho_crit=23.5795; v_free=128.925; v_free_tracking=132.721; weight_V=[0.992156 1.5716 1.00638 1.00315 1.00725 1.08885 1.08719 1.07642]; weight_L=[1.00402 0.955698 1.01033 2.57843 2.85465 3.20598]; weight_T=[1.00503 1.00066 1.0025 1.0885 1.10906 1.10433]; weight_rate_var=0.399045; weight_slack_w_max=[25.3169 33.3106 33.6393 33.9611 34.2829 34.6045 34.9287 35.2525 35.578 35.9051 36.2324 36.561 36.8895 37.2198 37.5509 37.8821 38.2128 38.5426 38.8703 39.1989 39.5253 39.8506 40.176 40.4965 40.8078]; 
[00:01:36|6|00:00:22] - [01:59:50|720|100.0%] - episode 6: Jtot=568.947, TTS=414.515, fails=0(0.0%)
[00:01:38|7|00:00:02] - [00:23:50|144|20.0%] - RL update 26 with 500 samples: rho_crit=25.9374; v_free=128.935; v_free_tracking=132.727; weight_V=[0.99118 1.59352 1.00643 1.00304 1.00729 1.0939 1.09226 1.08099]; weight_L=[0.999901 0.950351 1.00731 2.63808 2.93068 3.29683]; weight_T=[1.00505 1.00052 1.00244 1.09206 1.11347 1.10863]; weight_rate_var=0.499045; weight_slack_w_max=[26.1052 34.1201 34.4705 34.814 35.1577 35.5012 35.8474 36.1934 36.541 36.8902 37.2397 37.5904 37.9413 38.2938 38.647 39.0004 39.3532 39.7051 40.0551 40.4059 40.7544 41.102 41.4496 41.7922 42.1255]; 
