# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:18:30|1|00:18:30] - [01:29:00|535|74.3%] - dL_V=1.1587e-08, dL_Q=2.2443e-10 
[00:18:32|1|00:18:32] - [01:30:00|541|75.1%] - dL_V=2.2493e-10, dL_Q=2.2403e-10 
[00:18:34|1|00:18:34] - [01:31:00|547|76.0%] - dL_V=3.8524e-10, dL_Q=2.2419e-10 
[00:18:37|1|00:18:37] - [01:32:00|553|76.8%] - dL_V=2.2435e-10, dL_Q=2.2425e-10 
[00:18:39|1|00:18:39] - [01:33:00|559|77.6%] - dL_V=2.2464e-10, dL_Q=2.2415e-10 
[00:18:42|1|00:18:42] - [01:34:00|565|78.5%] - dL_V=2.2452e-10, dL_Q=2.2442e-10 
[00:18:45|1|00:18:45] - [01:35:00|571|79.3%] - dL_V=2.2450e-10, dL_Q=2.2415e-10 
[00:18:47|1|00:18:47] - [01:36:00|577|80.1%] - dL_V=2.2417e-10, dL_Q=2.2410e-10 
[00:18:50|1|00:18:50] - [01:37:00|583|81.0%] - dL_V=2.2460e-10, dL_Q=2.2439e-10 
[00:18:52|1|00:18:52] - [01:38:00|589|81.8%] - dL_V=2.2455e-10, dL_Q=2.2419e-10 
[00:19:04|1|00:19:04] - [01:39:00|595|82.6%] - dL_V=2.2442e-10, dL_Q=2.2431e-10 
[00:19:06|1|00:19:06] - [01:40:00|601|83.5%] - dL_V=2.2456e-10, dL_Q=2.2437e-10 
[00:19:08|1|00:19:08] - [01:41:00|607|84.3%] - dL_V=2.2432e-10, dL_Q=2.2425e-10 
[00:19:11|1|00:19:11] - [01:42:00|613|85.1%] - dL_V=2.2417e-10, dL_Q=2.2419e-10 
[00:19:13|1|00:19:13] - [01:43:00|619|86.0%] - dL_V=2.2455e-10, dL_Q=2.2419e-10 
[00:19:16|1|00:19:16] - [01:44:00|625|86.8%] - dL_V=2.2440e-10, dL_Q=2.2433e-10 
[00:19:18|1|00:19:18] - [01:45:00|631|87.6%] - dL_V=2.2468e-10, dL_Q=2.2451e-10 
[00:19:20|1|00:19:20] - [01:46:00|637|88.5%] - dL_V=2.9868e-10, dL_Q=2.2444e-10 
[00:19:23|1|00:19:23] - [01:47:00|643|89.3%] - dL_V=2.9860e-10, dL_Q=2.2408e-10 
[00:19:25|1|00:19:25] - [01:48:00|649|90.1%] - dL_V=2.2423e-10, dL_Q=2.2406e-10 
