# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:58:52|1|00:58:52] - [01:42:00|613|85.1%] - dL_V=2.5512e-11, dL_Q=1.9793e-11 
[00:59:53|1|00:59:53] - [01:43:00|619|86.0%] - dL_V=2.3490e-11, dL_Q=2.2263e-11 
[01:00:32|1|01:00:32] - [01:44:00|625|86.8%] - dL_V=1.0767e-10, dL_Q=4.5521e-11 
[01:01:59|1|01:01:59] - [01:45:00|631|87.6%] - dL_V=1.1925e-11, dL_Q=7.8986e-11 
[01:02:26|1|01:02:26] - [01:46:00|637|88.5%] - dL_V=3.2498e-11, dL_Q=2.8726e-09 
[01:02:52|1|01:02:52] - [01:47:00|643|89.3%] - dL_V=1.3322e-11, dL_Q=1.0445e-10 
[01:03:18|1|01:03:18] - [01:48:00|649|90.1%] - dL_V=1.5101e-11, dL_Q=1.0223e-10 
[01:03:45|1|01:03:45] - [01:49:00|655|91.0%] - dL_V=4.5538e-11, dL_Q=1.6660e-11 
[01:04:16|1|01:04:16] - [01:50:00|661|91.8%] - dL_V=2.2885e-11, dL_Q=9.0205e-11 
[01:04:44|1|01:04:44] - [01:51:00|667|92.6%] - dL_V=5.0026e-10, dL_Q=4.0276e-11 
[01:05:16|1|01:05:16] - [01:52:00|673|93.5%] - dL_V=7.1962e-11, dL_Q=1.2279e-11 
[01:05:50|1|01:05:50] - [01:53:00|679|94.3%] - dL_V=3.2633e-11, dL_Q=1.1073e-10 
[01:06:20|1|01:06:20] - [01:54:00|685|95.1%] - dL_V=1.2551e-10, dL_Q=7.7928e-11 
[01:06:52|1|01:06:52] - [01:55:00|691|96.0%] - dL_V=5.4942e-10, dL_Q=2.0155e-11 
[01:07:23|1|01:07:23] - [01:56:00|697|96.8%] - dL_V=1.1342e-11, dL_Q=1.4437e-11 
[01:07:59|1|01:07:59] - [01:57:00|703|97.6%] - dL_V=1.1082e-10, dL_Q=1.3513e-11 
[01:08:35|1|01:08:35] - [01:58:00|709|98.5%] - dL_V=1.5842e-11, dL_Q=6.6176e-12 
[01:08:58|1|01:08:58] - [01:59:00|715|99.3%] - dL_V=1.9248e-10, dL_Q=4.2013e-11 
[01:08:59|1|01:08:58] - [01:59:50|720|100.0%] - checkpoint saved
[01:08:59|1|01:08:58] - [01:59:50|720|100.0%] - episode 1: Jtot=502.032, TTS=404.621, fails=3(2.5%)
