# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:04:31|1|00:04:31] - [00:54:00|325|45.1%] - dL_V=5.4335e+02, dL_Q=3.4965e+02 V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:04:42|1|00:04:42] - [00:55:00|331|46.0%] - dL_V=8.7081e+02, dL_Q=5.0544e+02 V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:04:52|1|00:04:52] - [00:56:00|337|46.8%] - dL_V=4.4493e+02, dL_Q=6.5379e+02 V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:05:03|1|00:05:03] - [00:57:00|343|47.6%] - dL_V=2.6691e+02, dL_Q=2.6656e+02 V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:05:14|1|00:05:14] - [00:58:00|349|48.5%] - dL_V=2.3325e+02, dL_Q=2.7808e+02 V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:05:24|1|00:05:24] - [00:59:00|355|49.3%] - dL_V=1.6482e-01, dL_Q=1.5939e-01 V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:05:34|1|00:05:34] - [01:00:00|361|50.1%] - dL_V=6.2453e-01, dL_Q=2.6773e-01 V: Maximum_Iterations_Exceeded. Q: Maximum_Iterations_Exceeded.
[00:05:34|1|00:05:34] - [01:01:00|367|51.0%] - dL_V=2.2477e-10, dL_Q=2.2477e-10 
[00:05:35|1|00:05:35] - [01:02:00|373|51.8%] - dL_V=2.2478e-10, dL_Q=2.2478e-10 
[00:05:35|1|00:05:35] - [01:03:00|379|52.6%] - dL_V=2.2477e-10, dL_Q=2.2479e-10 
[00:05:35|1|00:05:35] - [01:04:00|385|53.5%] - dL_V=2.2477e-10, dL_Q=2.2478e-10 
[00:05:35|1|00:05:35] - [01:05:00|391|54.3%] - dL_V=2.2530e-10, dL_Q=2.2477e-10 
[00:05:36|1|00:05:36] - [01:06:00|397|55.1%] - dL_V=2.2478e-10, dL_Q=2.2526e-10 
[00:05:36|1|00:05:36] - [01:07:00|403|56.0%] - dL_V=2.2476e-10, dL_Q=2.2477e-10 
[00:05:36|1|00:05:36] - [01:08:00|409|56.8%] - dL_V=2.2476e-10, dL_Q=2.2476e-10 
[00:05:37|1|00:05:37] - [01:09:00|415|57.6%] - dL_V=1.1745e-08, dL_Q=2.2476e-10 
[00:05:37|1|00:05:37] - [01:10:00|421|58.5%] - dL_V=2.2474e-10, dL_Q=1.2098e-08 
[00:05:37|1|00:05:37] - [01:11:00|427|59.3%] - dL_V=2.2478e-10, dL_Q=2.2479e-10 
[00:05:37|1|00:05:37] - [01:12:00|433|60.1%] - dL_V=2.2480e-10, dL_Q=2.2481e-10 
[00:05:37|1|00:05:37] - [01:13:00|439|61.0%] - dL_V=2.2486e-10, dL_Q=2.2482e-10 
[00:05:38|1|00:05:38] - [01:14:00|445|61.8%] - dL_V=2.2488e-10, dL_Q=2.2488e-10 
[00:05:38|1|00:05:38] - [01:15:00|451|62.6%] - dL_V=2.2447e-10, dL_Q=2.2485e-10 
[00:05:38|1|00:05:38] - [01:16:00|457|63.5%] - dL_V=2.2446e-10, dL_Q=2.2460e-10 
[00:05:39|1|00:05:39] - [01:17:00|463|64.3%] - dL_V=2.2449e-10, dL_Q=2.2454e-10 
[00:05:39|1|00:05:39] - [01:18:00|469|65.1%] - dL_V=2.2463e-10, dL_Q=2.2442e-10 
[00:05:39|1|00:05:39] - [01:19:00|475|66.0%] - dL_V=2.2593e-10, dL_Q=2.2461e-10 
[00:05:39|1|00:05:39] - [01:20:00|481|66.8%] - dL_V=2.2477e-10, dL_Q=2.2572e-10 
[00:05:45|1|00:05:45] - [01:21:00|487|67.6%] - dL_V=1.3465e-02, dL_Q=2.2479e-10 V: Maximum_Iterations_Exceeded. 
[00:05:45|1|00:05:45] - [01:22:00|493|68.5%] - dL_V=2.2476e-10, dL_Q=2.2480e-10 
[00:05:45|1|00:05:45] - [01:23:00|499|69.3%] - dL_V=2.2477e-10, dL_Q=2.2477e-10 
[00:05:46|1|00:05:46] - [01:24:00|505|70.1%] - dL_V=2.2475e-10, dL_Q=2.2477e-10 
[00:05:46|1|00:05:46] - [01:25:00|511|71.0%] - dL_V=2.2475e-10, dL_Q=2.2476e-10 
[00:05:46|1|00:05:46] - [01:26:00|517|71.8%] - dL_V=2.2477e-10, dL_Q=2.2475e-10 
[00:05:46|1|00:05:46] - [01:27:00|523|72.6%] - dL_V=2.2477e-10, dL_Q=2.2477e-10 
[00:05:46|1|00:05:46] - [01:28:00|529|73.5%] - dL_V=2.2477e-10, dL_Q=2.2478e-10 
[00:05:47|1|00:05:47] - [01:29:00|535|74.3%] - dL_V=2.2478e-10, dL_Q=2.2477e-10 
[00:05:47|1|00:05:47] - [01:30:00|541|75.1%] - dL_V=2.2477e-10, dL_Q=2.2716e-10 
[00:05:48|1|00:05:48] - [01:31:00|547|76.0%] - dL_V=2.2476e-10, dL_Q=2.2478e-10 
[00:05:48|1|00:05:48] - [01:32:00|553|76.8%] - dL_V=2.2584e-10, dL_Q=2.2477e-10 
[00:05:49|1|00:05:49] - [01:33:00|559|77.6%] - dL_V=2.2477e-10, dL_Q=2.2477e-10 
[00:05:49|1|00:05:49] - [01:34:00|565|78.5%] - dL_V=2.2476e-10, dL_Q=2.2477e-10 
[00:05:49|1|00:05:49] - [01:35:00|571|79.3%] - dL_V=2.2476e-10, dL_Q=2.2476e-10 
[00:05:49|1|00:05:49] - [01:36:00|577|80.1%] - dL_V=2.2494e-10, dL_Q=2.2501e-10 
[00:05:50|1|00:05:50] - [01:37:00|583|81.0%] - dL_V=2.2478e-10, dL_Q=2.2477e-10 
[00:05:50|1|00:05:50] - [01:38:00|589|81.8%] - dL_V=2.2477e-10, dL_Q=2.2476e-10 
[00:05:51|1|00:05:51] - [01:39:00|595|82.6%] - dL_V=2.2479e-10, dL_Q=2.2477e-10 
[00:05:51|1|00:05:51] - [01:40:00|601|83.5%] - dL_V=2.2479e-10, dL_Q=2.2475e-10 
[00:05:51|1|00:05:51] - [01:41:00|607|84.3%] - dL_V=2.2474e-10, dL_Q=2.2478e-10 
[00:05:52|1|00:05:52] - [01:42:00|613|85.1%] - dL_V=2.2478e-10, dL_Q=2.2476e-10 
[00:05:52|1|00:05:52] - [01:43:00|619|86.0%] - dL_V=2.2479e-10, dL_Q=2.2477e-10 
[00:05:52|1|00:05:52] - [01:44:00|625|86.8%] - dL_V=2.2479e-10, dL_Q=2.2476e-10 
[00:05:53|1|00:05:53] - [01:45:00|631|87.6%] - dL_V=2.2469e-10, dL_Q=2.2477e-10 
[00:05:53|1|00:05:53] - [01:46:00|637|88.5%] - dL_V=2.2478e-10, dL_Q=2.2473e-10 
[00:05:53|1|00:05:53] - [01:47:00|643|89.3%] - dL_V=2.2476e-10, dL_Q=2.2477e-10 
[00:05:54|1|00:05:54] - [01:48:00|649|90.1%] - dL_V=2.2479e-10, dL_Q=2.2477e-10 
[00:05:54|1|00:05:54] - [01:49:00|655|91.0%] - dL_V=2.2477e-10, dL_Q=2.2476e-10 
[00:05:54|1|00:05:54] - [01:50:00|661|91.8%] - dL_V=2.2477e-10, dL_Q=2.2477e-10 
[00:05:55|1|00:05:55] - [01:51:00|667|92.6%] - dL_V=2.2478e-10, dL_Q=2.2477e-10 
[00:05:55|1|00:05:55] - [01:52:00|673|93.5%] - dL_V=2.2476e-10, dL_Q=2.2479e-10 
[00:05:56|1|00:05:56] - [01:53:00|679|94.3%] - dL_V=2.2478e-10, dL_Q=2.2477e-10 
[00:05:56|1|00:05:56] - [01:54:00|685|95.1%] - dL_V=2.2476e-10, dL_Q=2.2477e-10 
[00:05:56|1|00:05:56] - [01:55:00|691|96.0%] - dL_V=2.2475e-10, dL_Q=2.2476e-10 
[00:05:56|1|00:05:56] - [01:56:00|697|96.8%] - dL_V=2.2478e-10, dL_Q=2.2477e-10 
[00:05:57|1|00:05:57] - [01:57:00|703|97.6%] - dL_V=2.2475e-10, dL_Q=2.2477e-10 
[00:05:57|1|00:05:57] - [01:58:00|709|98.5%] - dL_V=2.2476e-10, dL_Q=2.2479e-10 
[00:05:58|1|00:05:58] - [01:59:00|715|99.3%] - dL_V=2.2477e-10, dL_Q=2.2481e-10 
[00:05:58|1|00:05:58] - [01:59:50|720|100.0%] - checkpoint saved
[00:05:58|1|00:05:58] - [01:59:50|720|100.0%] - episode 1: Jtot=31951.585, TTS=386.394, fails=36(30.0%)
