# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:01:15|5|00:00:10] - [01:11:50|432|60.0%] - RL update 18 with 500 samples: rho_crit=41.2188; v_free=174.717; v_free_tracking=132.599; weight_V=[0.999601 1.03303 0.998922 0.99617 0.99669 1.01652 1.0179 1.01488]; weight_L=[0.961299 0.962963 0.98431 0.77569 0.880653 1.00491]; weight_T=[0.997291 0.998141 0.999715 0.995442 1.00498 1.00187]; weight_slack_w_max=[10.7067 10.7265 10.747 10.7685 10.7888 10.8096 10.8319 10.8558 10.8806 10.9067 10.9325 10.9573 10.9825 11.0105 11.0398 11.0692 11.0974 11.1246 11.1512 11.1788 11.2063 11.2339 11.2598 11.2857 11.3115]; 
[00:01:18|5|00:00:13] - [01:35:50|576|80.0%] - RL update 19 with 500 samples: rho_crit=45.3407; v_free=177.53; v_free_tracking=132.599; weight_V=[0.999586 1.03464 0.998867 0.995986 0.996541 1.0173 1.01873 1.01557]; weight_L=[0.959485 0.961152 0.983607 0.768144 0.878016 1.00752]; weight_T=[0.997179 0.998051 0.999698 0.995341 1.00537 1.00208]; weight_slack_w_max=[10.7458 10.7667 10.7884 10.8111 10.8324 10.8542 10.8777 10.9028 10.9288 10.9562 10.9832 11.0092 11.0356 11.0649 11.0955 11.1262 11.1557 11.1841 11.212 11.2408 11.2696 11.2984 11.3255 11.3525 11.3794]; 
[00:01:20|5|00:00:15] - [01:59:50|720|100.0%] - RL update 20 with 500 samples: rho_crit=49.8748; v_free=180.306; v_free_tracking=132.599; weight_V=[0.999564 1.03615 0.998847 0.995867 0.99646 1.01804 1.0195 1.0162]; weight_L=[0.958149 0.959836 0.983375 0.762052 0.877378 1.01219]; weight_T=[0.997088 0.99799 0.999708 0.995324 1.00584 1.00236]; weight_slack_w_max=[10.7777 10.7994 10.8219 10.8454 10.8675 10.8902 10.9146 10.9406 10.9676 10.996 11.0241 11.0511 11.0785 11.109 11.1408 11.1727 11.2033 11.2328 11.2617 11.2917 11.3215 11.3514 11.3795 11.4075 11.4354]; 
[00:01:21|5|00:00:15] - [01:59:50|720|100.0%] - checkpoint saved
[00:01:21|5|00:00:15] - [01:59:50|720|100.0%] - episode 5: Jtot=5503.934, TTS=433.636, fails=0(0.0%)
[00:01:24|6|00:00:03] - [00:23:50|144|20.0%] - RL update 21 with 500 samples: rho_crit=54.8623; v_free=180.2; v_free_tracking=132.599; weight_V=[0.999541 1.037 0.99875 0.995627 0.996176 1.01852 1.02013 1.01673]; weight_L=[0.956177 0.957765 0.981997 0.748446 0.865854 1.00607]; weight_T=[0.996944 0.997881 0.999659 0.994873 1.0057 1.00217]; weight_slack_w_max=[10.8016 10.8243 10.8479 10.8725 10.8957 10.9196 10.9451 10.9723 11.0007 11.0303 11.0597 11.088 11.1166 11.1485 11.1817 11.2151 11.2471 11.2779 11.3081 11.3394 11.3706 11.4019 11.4312 11.4604 11.4895]; 
[00:01:28|6|00:00:07] - [00:47:50|288|40.0%] - RL update 22 with 500 samples: rho_crit=60.3485; v_free=179.905; v_free_tracking=132.599; weight_V=[0.999518 1.03883 0.998718 0.995474 0.996075 1.01935 1.02098 1.01743]; weight_L=[0.954599 0.956174 0.98159 0.742271 0.865539 1.0111]; weight_T=[0.996846 0.997808 0.999659 0.994838 1.00618 1.00248]; weight_slack_w_max=[10.846 10.8697 10.8942 10.9198 10.944 10.9688 10.9953 11.0236 11.053 11.0837 11.1141 11.1434 11.173 11.206 11.2403 11.2749 11.3079 11.3397 11.3709 11.4032 11.4354 11.4676 11.4979 11.5282 11.5583]; 
[00:01:31|6|00:00:10] - [01:11:50|432|60.0%] - RL update 23 with 500 samples: rho_crit=66.3833; v_free=182.726; v_free_tracking=132.599; weight_V=[0.999495 1.0399 0.99868 0.995345 0.995938 1.01985 1.02156 1.0179]; weight_L=[0.953368 0.954835 0.981059 0.735973 0.862461 1.01225]; weight_T=[0.996762 0.997741 0.999647 0.994697 1.00642 1.00258]; weight_slack_w_max=[10.8729 10.8973 10.9225 10.9488 10.9737 10.9993 11.0266 11.0558 11.0861 11.1178 11.1491 11.1793 11.2099 11.2439 11.2793 11.3149 11.3491 11.3819 11.4141 11.4475 11.4808 11.5142 11.5455 11.5768 11.6079]; 
[00:01:33|6|00:00:12] - [01:35:50|576|80.0%] - RL update 24 with 500 samples: rho_crit=73.0217; v_free=185.586; v_free_tracking=132.599; weight_V=[0.999482 1.04092 0.998634 0.995181 0.995789 1.02041 1.02219 1.01842]; weight_L=[0.952002 0.953396 0.980382 0.728433 0.857807 1.01186]; weight_T=[0.996667 0.997666 0.99963 0.994547 1.00661 1.00262]; weight_slack_w_max=[10.8962 10.9215 10.9478 10.9752 11.0011 11.0276 11.0558 11.086 11.1173 11.1501 11.1825 11.2136 11.2451 11.2801 11.3166 11.3533 11.3884 11.4221 11.4553 11.4896 11.5239 11.5582 11.5905 11.6228 11.655]; 
[00:01:36|6|00:00:15] - [01:59:50|720|100.0%] - RL update 25 with 500 samples: rho_crit=80.3238; v_free=185.367; v_free_tracking=132.598; weight_V=[0.999471 1.04154 0.998544 0.994948 0.99554 1.02086 1.02275 1.01888]; weight_L=[0.950033 0.951503 0.979277 0.714833 0.847263 1.00669]; weight_T=[0.996523 0.997565 0.99959 0.994132 1.00654 1.00247]; weight_slack_w_max=[10.9101 10.9365 10.9638 10.9924 11.0192 11.0468 11.0761 11.1075 11.14 11.174 11.2077 11.24 11.2727 11.3089 11.3467 11.3847 11.421 11.4558 11.4902 11.5258 11.5612 11.5968 11.6301 11.6636 11.6969]; 
[00:01:36|6|00:00:15] - [01:59:50|720|100.0%] - episode 6: Jtot=637.927, TTS=449.027, fails=0(0.0%)
[00:01:39|7|00:00:03] - [00:23:50|144|20.0%] - RL update 26 with 500 samples: rho_crit=88.3562; v_free=185.24; v_free_tracking=132.598; weight_V=[0.999457 1.04243 0.998502 0.994817 0.995406 1.02131 1.02326 1.0193]; weight_L=[0.948765 0.950314 0.978663 0.70846 0.843983 1.00692]; weight_T=[0.996437 0.997504 0.999571 0.994037 1.00672 1.00253]; weight_slack_w_max=[10.9315 10.9588 10.987 11.0165 11.0442 11.0726 11.1029 11.1352 11.1687 11.2037 11.2383 11.2715 11.305 11.3423 11.3811 11.42 11.4573 11.4931 11.5285 11.5651 11.6015 11.6381 11.6725 11.707 11.7414]; 
[00:01:42|7|00:00:06] - [00:47:50|288|40.0%] - RL update 27 with 500 samples: rho_crit=97.1918; v_free=188.291; v_free_tracking=132.598; weight_V=[0.999442 1.04328 0.998431 0.99464 0.995233 1.02172 1.02374 1.0197]; weight_L=[0.947343 0.94906 0.977834 0.701493 0.839551 1.00534]; weight_T=[0.996343 0.997438 0.999546 0.993952 1.00676 1.00251]; weight_slack_w_max=[10.9537 10.9817 11.0108 11.0411 11.0696 11.0988 11.1298 11.163 11.1974 11.2332 11.2687 11.3028 11.3373 11.3755 11.4154 11.4553 11.4936 11.5305 11.5669 11.6045 11.6421 11.6797 11.7151 11.7507 11.7863]; 
[00:01:45|7|00:00:08] - [01:11:50|432|60.0%] - RL update 28 with 500 samples: rho_crit=106.911; v_free=191.292; v_free_tracking=132.598; weight_V=[0.99943 1.04416 0.998381 0.994489 0.995125 1.02222 1.02426 1.0201]; weight_L=[0.945822 0.947999 0.977315 0.694291 0.837005 1.00587]; weight_T=[0.996245 0.997386 0.99953 0.993927 1.00692 1.00259]; weight_slack_w_max=[10.9724 11.0012 11.0311 11.0623 11.0915 11.1214 11.1533 11.1873 11.2224 11.2591 11.2954 11.3302 11.3654 11.4044 11.4451 11.4859 11.5251 11.5628 11.6 11.6385 11.6769 11.7154 11.7516 11.7879 11.8242]; 
[00:01:47|7|00:00:11] - [01:35:50|576|80.0%] - RL update 29 with 500 samples: rho_crit=117.602; v_free=190.978; v_free_tracking=132.598; weight_V=[0.999417 1.04541 0.998357 0.994384 0.995065 1.02282 1.02488 1.02059]; weight_L=[0.944668 0.947067 0.977215 0.689286 0.837197 1.00981]; weight_T=[0.99617 0.997344 0.999539 0.993928 1.00731 1.00281]; weight_slack_w_max=[10.998 11.0275 11.058 11.0899 11.1198 11.1504 11.183 11.2178 11.2538 11.2914 11.3285 11.364 11.4 11.44 11.4815 11.5232 11.5632 11.6017 11.6396 11.6789 11.718 11.7572 11.7941 11.8312 11.8683]; 
[00:01:49|7|00:00:13] - [01:59:50|720|100.0%] - RL update 30 with 500 samples: rho_crit=129.362; v_free=193.984; v_free_tracking=132.598; weight_V=[0.999406 1.04583 0.998274 0.994184 0.994839 1.02311 1.02528 1.0209]; weight_L=[0.942924 0.945568 0.976245 0.677951 0.828623 1.00523]; weight_T=[0.996044 0.997263 0.999501 0.99363 1.00722 1.00266]; weight_slack_w_max=[11.0084 11.0388 11.0704 11.1033 11.1342 11.1657 11.1993 11.2351 11.2722 11.3107 11.3489 11.3853 11.4223 11.4632 11.5059 11.5487 11.5897 11.6292 11.6681 11.7084 11.7485 11.7887 11.8264 11.8644 11.9023]; 
[00:01:49|7|00:00:13] - [01:59:50|720|100.0%] - checkpoint saved
[00:01:49|7|00:00:13] - [01:59:50|720|100.0%] - episode 7: Jtot=714.127, TTS=441.857, fails=0(0.0%)
[00:01:52|8|00:00:02] - [00:23:50|144|20.0%] - RL update 31 with 500 samples: rho_crit=142.299; v_free=193.944; v_free_tracking=132.598; weight_V=[0.999389 1.0463 0.998192 0.993991 0.994625 1.02338 1.02564 1.02121]; weight_L=[0.941616 0.94429 0.975122 0.668651 0.81953 0.99842]; weight_T=[0.995949 0.997187 0.999456 0.993325 1.00697 1.00241]; weight_slack_w_max=[11.0247 11.0558 11.0881 11.1217 11.1532 11.1854 11.2197 11.2562 11.294 11.3334 11.3723 11.4096 11.4474 11.4892 11.5328 11.5765 11.6184 11.6586 11.6984 11.7394 11.7803 11.8213 11.8598 11.8985 11.937]; 
[00:01:55|8|00:00:05] - [00:47:50|288|40.0%] - RL update 32 with 500 samples: rho_crit=156.528; v_free=193.676; v_free_tracking=132.598; weight_V=[0.999386 1.04752 0.998185 0.993932 0.994629 1.02392 1.02615 1.02161]; weight_L=[0.940848 0.943815 0.975459 0.666648 0.822759 1.00477]; weight_T=[0.995906 0.997168 0.999482 0.993417 1.00743 1.00273]; weight_slack_w_max=[11.0503 11.0819 11.1146 11.1487 11.1805 11.2129 11.2475 11.2844 11.3226 11.3624 11.4018 11.4395 11.4777 11.5201 11.5642 11.6085 11.651 11.6917 11.732 11.7736 11.815 11.8566 11.8955 11.9348 11.9739]; 
