# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:00:56|4|00:00:13] - [01:59:50|720|100.0%] - episode 4: Jtot=424646.042, TTS=1023.580, fails=0(0.0%)
[00:00:58|5|00:00:02] - [00:23:50|144|20.0%] - RL update 16 with 499 samples: rho_crit=22.8782; v_free=132.547; v_free_tracking=132.614; weight_V=[1.00144 1.2627 1.00408 1.00455 1.00666 1.03247 1.03011 1.02673]; weight_L=[0.998369 1.00114 1.01325 1.01968 1.10654 1.263]; weight_T=[0.999939 1.00024 1.00103 1.00192 1.00758 1.01257]; weight_rate_var=1.84242; weight_slack_w_max=[8.94694 8.98353 9.02029 9.05753 9.08557 9.09904 9.11132 9.1235 9.13575 9.14814 9.16051 9.1729 9.18528 9.18995 9.18995 9.18995 9.18995 9.18995 9.18995 9.18995 9.18995 9.18995 9.18995 9.18995 9.18995]; 
[00:01:01|5|00:00:05] - [00:47:50|288|40.0%] - RL update 17 with 500 samples: rho_crit=22.8339; v_free=132.543; v_free_tracking=132.616; weight_V=[1.00142 1.28372 1.00443 1.00495 1.00722 1.03476 1.03222 1.0286]; weight_L=[0.998372 1.00131 1.01435 1.02297 1.11617 1.28637]; weight_T=[0.999948 1.00026 1.00112 1.00212 1.00821 1.01369]; weight_rate_var=2.02667; weight_slack_w_max=[9.81916 9.8639 9.90887 9.95438 9.99069 10.0089 10.0225 10.0359 10.0493 10.063 10.0766 10.0902 10.1038 10.1089 10.1089 10.1089 10.1089 10.1089 10.1089 10.1089 10.1089 10.1089 10.1089 10.1089 10.1089]; 
[00:01:04|5|00:00:08] - [01:11:50|432|60.0%] - RL update 18 with 500 samples: rho_crit=22.8055; v_free=132.539; v_free_tracking=132.616; weight_V=[1.00083 1.30251 1.00454 1.0051 1.00753 1.03693 1.03424 1.03037]; weight_L=[0.996492 1.00011 1.01439 1.01371 1.11179 1.29668]; weight_T=[0.999848 1.00021 1.00116 1.00172 1.00822 1.01426]; weight_rate_var=2.22933; weight_slack_w_max=[10.6128 10.6664 10.7203 10.7748 10.8201 10.8473 10.8698 10.8922 10.9147 10.9373 10.9599 10.9825 11.0051 11.0192 11.0281 11.0371 11.046 11.0548 11.0637 11.0725 11.0813 11.09 11.0987 11.1074 11.116]; 
CasADi -  WARNING("solver_V:nlp_g failed: NaN detected for output g, at (row 472, col 1).") [.../casadi/core/oracle_function.cpp:265]
[00:01:06|5|00:00:10] - [01:35:50|576|80.0%] - RL update 19 with 500 samples: rho_crit=22.7833; v_free=132.536; v_free_tracking=132.616; weight_V=[0.999972 1.3189 1.00454 1.0052 1.00781 1.03874 1.03588 1.03172]; weight_L=[0.994095 0.998559 1.01424 1.00022 1.10312 1.30442]; weight_T=[0.99972 1.00014 1.00119 1.00111 1.00803 1.01465]; weight_rate_var=2.0064; weight_slack_w_max=[11.3054 11.3676 11.4301 11.4932 11.5472 11.5831 11.6142 11.6452 11.6763 11.7076 11.7389 11.7701 11.8013 11.824 11.8416 11.8591 11.8765 11.8939 11.9112 11.9285 11.9457 11.9628 11.9798 11.9968 12.0136]; 
[00:01:08|5|00:00:12] - [01:59:50|720|100.0%] - RL update 20 with 500 samples: rho_crit=22.7607; v_free=132.532; v_free_tracking=132.617; weight_V=[0.999039 1.33498 1.00452 1.00527 1.00808 1.04063 1.03757 1.03313]; weight_L=[0.991664 0.997024 1.01408 0.985983 1.09336 1.31107]; weight_T=[0.999593 1.00007 1.00122 1.00046 1.00779 1.01499]; weight_rate_var=1.80576; weight_slack_w_max=[11.982 12.0522 12.1228 12.1941 12.2562 12.3002 12.3395 12.3785 12.4178 12.4573 12.4967 12.5361 12.5754 12.6063 12.6319 12.6576 12.6831 12.7085 12.7339 12.7591 12.7843 12.8094 12.8343 12.8591 12.8837]; 
[00:01:09|5|00:00:12] - [01:59:50|720|100.0%] - checkpoint saved
[00:01:09|5|00:00:12] - [01:59:50|720|100.0%] - episode 5: Jtot=84975.764, TTS=529.660, fails=0(0.0%)
[00:01:11|6|00:00:02] - [00:23:50|144|20.0%] - RL update 21 with 500 samples: rho_crit=22.7431; v_free=132.529; v_free_tracking=132.617; weight_V=[0.998194 1.35123 1.00458 1.00542 1.00843 1.04312 1.03987 1.03514]; weight_L=[0.989459 0.995687 1.01382 0.972594 1.08411 1.31705]; weight_T=[0.999474 1.00001 1.00124 0.999861 1.00751 1.01528]; weight_rate_var=1.62518; weight_slack_w_max=[12.6286 12.7081 12.7881 12.8688 12.9404 12.9939 13.0428 13.0914 13.1404 13.1897 13.2388 13.288 13.3371 13.3777 13.4132 13.4487 13.4841 13.5193 13.5545 13.5896 13.6246 13.6595 13.6943 13.7288 13.7632]; 
[00:01:13|6|00:00:04] - [00:47:50|288|40.0%] - RL update 22 with 500 samples: rho_crit=22.7123; v_free=132.525; v_free_tracking=132.618; weight_V=[0.99732 1.37946 1.00479 1.00573 1.009 1.04668 1.04317 1.038]; weight_L=[0.987284 0.994386 1.01412 0.959935 1.07803 1.33363]; weight_T=[0.999359 0.999953 1.00131 0.999283 1.0075 1.01611]; weight_rate_var=1.46266; weight_slack_w_max=[13.7921 13.8854 13.9793 14.0739 14.1593 14.2266 14.2894 14.352 14.415 14.4782 14.5413 14.6044 14.6675 14.7155 14.7546 14.7936 14.8325 14.8713 14.91 14.9486 14.9871 15.0255 15.0637 15.1017 15.1395]; 
[00:01:16|6|00:00:07] - [01:11:50|432|60.0%] - RL update 23 with 500 samples: rho_crit=22.6873; v_free=132.522; v_free_tracking=132.619; weight_V=[0.996436 1.4066 1.00501 1.00606 1.0096 1.05012 1.04634 1.04077]; weight_L=[0.985294 0.993345 1.01458 0.94909 1.07405 1.35112]; weight_T=[0.99926 0.999913 1.00138 0.998812 1.00754 1.01697]; weight_rate_var=1.3164; weight_slack_w_max=[14.9056 15.0124 15.1198 15.228 15.3269 15.4078 15.4843 15.5605 15.6371 15.714 15.7908 15.8675 15.9442 16.0059 16.0585 16.1112 16.1636 16.2159 16.2681 16.3202 16.3722 16.4241 16.4756 16.5269 16.578]; 
[00:01:19|6|00:00:10] - [01:35:50|576|80.0%] - RL update 24 with 500 samples: rho_crit=22.6565; v_free=132.518; v_free_tracking=132.62; weight_V=[0.99595 1.42875 1.00532 1.00645 1.01022 1.0533 1.04929 1.04337]; weight_L=[0.984196 0.992743 1.01521 0.943217 1.07427 1.37022]; weight_T=[0.999203 0.999894 1.00146 0.998557 1.00776 1.01788]; weight_rate_var=1.18476; weight_slack_w_max=[15.7823 15.9021 16.0225 16.1437 16.2557 16.3497 16.4393 16.5287 16.6186 16.7088 16.7988 16.8888 16.9788 17.0538 17.1197 17.1856 17.2512 17.3166 17.382 17.4473 17.5124 17.5773 17.642 17.7063 17.7704]; 
[00:01:21|6|00:00:12] - [01:59:50|720|100.0%] - RL update 25 with 500 samples: rho_crit=22.6313; v_free=132.514; v_free_tracking=132.621; weight_V=[0.99523 1.4459 1.00551 1.00671 1.01067 1.05558 1.0514 1.04517]; weight_L=[0.982112 0.991342 1.01534 0.931981 1.06834 1.3848]; weight_T=[0.999096 0.999831 1.00152 0.998029 1.00776 1.01867]; weight_rate_var=1.06628; weight_slack_w_max=[16.4769 16.6113 16.7462 16.8821 17.0087 17.1173 17.2216 17.3257 17.4304 17.5354 17.6402 17.745 17.8498 17.9395 18.0202 18.1009 18.1812 18.2613 18.3412 18.421 18.5007 18.5801 18.6592 18.7379 18.8163]; 
[00:01:21|6|00:00:12] - [01:59:50|720|100.0%] - episode 6: Jtot=335858.372, TTS=813.744, fails=0(0.0%)
[00:01:24|7|00:00:02] - [00:23:50|144|20.0%] - RL update 26 with 500 samples: rho_crit=22.6066; v_free=132.511; v_free_tracking=132.622; weight_V=[0.994802 1.4608 1.00574 1.00702 1.01116 1.05749 1.05313 1.04665]; weight_L=[0.980265 0.990084 1.01547 0.924252 1.06646 1.40194]; weight_T=[0.999005 0.999778 1.00157 0.99768 1.00789 1.0195]; weight_rate_var=0.959654; weight_slack_w_max=[17.0837 17.2332 17.3833 17.5345 17.6763 17.8001 17.9198 18.0392 18.1594 18.2799 18.4002 18.5203 18.6405 18.7457 18.8417 18.9377 19.0333 19.1285 19.2235 19.3184 19.4131 19.5075 19.6015 19.695 19.7882]; 
[00:01:27|7|00:00:05] - [00:47:50|288|40.0%] - RL update 27 with 500 samples: rho_crit=22.5723; v_free=132.499; v_free_tracking=132.622; weight_V=[0.994266 1.47138 1.00585 1.00718 1.01137 1.05859 1.05418 1.04756]; weight_L=[0.978105 0.988155 1.01456 0.91171 1.05422 1.40783]; weight_T=[0.99889 0.99967 1.00157 0.996904 1.0075 1.01991]; weight_rate_var=0.859654; weight_slack_w_max=[17.5245 17.6877 17.8515 18.0164 18.172 18.3097 18.4434 18.5768 18.7109 18.8455 18.9799 19.1142 19.2486 19.3679 19.4781 19.5882 19.6978 19.8071 19.9163 20.0252 20.1339 20.2424 20.3504 20.4579 20.565]; 
[00:01:30|7|00:00:08] - [01:11:50|432|60.0%] - RL update 28 with 500 samples: rho_crit=22.567; v_free=132.487; v_free_tracking=132.622; weight_V=[0.993163 1.47858 1.00586 1.00719 1.01141 1.05946 1.05513 1.04838]; weight_L=[0.975337 0.985134 1.01259 0.890923 1.03107 1.40357]; weight_T=[0.998709 0.999516 1.00153 0.995693 1.0066 1.01982]; weight_rate_var=0.759654; weight_slack_w_max=[17.818 17.9952 18.1732 18.3523 18.522 18.6739 18.8219 18.9697 19.1182 19.2673 19.4161 19.5648 19.7137 19.8475 19.9722 20.0968 20.221 20.3447 20.4682 20.5915 20.7146 20.8374 20.9596 21.0814 21.2025]; 
[00:01:32|7|00:00:10] - [01:35:50|576|80.0%] - RL update 29 with 500 samples: rho_crit=22.5661; v_free=132.476; v_free_tracking=132.622; weight_V=[0.992176 1.4902 1.00596 1.00728 1.01155 1.06097 1.05669 1.04977]; weight_L=[0.972982 0.982433 1.01079 0.870863 1.00914 1.40194]; weight_T=[0.998547 0.999376 1.00149 0.994508 1.00574 1.01987]; weight_rate_var=0.659654; weight_slack_w_max=[18.2903 18.4823 18.6753 18.8694 19.0542 19.2213 19.3844 19.5474 19.7112 19.8755 20.0396 20.2035 20.3675 20.5165 20.6563 20.7962 20.9355 21.0743 21.2128 21.3511 21.4892 21.6269 21.7642 21.9008 22.0367]; 
[00:01:34|7|00:00:12] - [01:59:50|720|100.0%] - RL update 30 with 500 samples: rho_crit=22.5635; v_free=132.465; v_free_tracking=132.622; weight_V=[0.991134 1.50002 1.00598 1.00729 1.01156 1.06205 1.05785 1.0508]; weight_L=[0.970671 0.979841 1.00913 0.851496 0.987636 1.39785]; weight_T=[0.998394 0.99924 1.00146 0.993353 1.00493 1.01983]; weight_rate_var=0.559654; weight_slack_w_max=[18.7042 18.9087 19.1142 19.321 19.5185 19.6983 19.8744 20.0502 20.2269 20.4042 20.5812 20.7581 20.9351 21.0972 21.25 21.403 21.5553 21.7072 21.8586 22.0098 22.1608 22.3114 22.4615 22.6109 22.7594]; 
[00:01:34|7|00:00:12] - [01:59:50|720|100.0%] - checkpoint saved
[00:01:34|7|00:00:12] - [01:59:50|720|100.0%] - episode 7: Jtot=39385.175, TTS=507.765, fails=0(0.0%)
[00:01:36|8|00:00:02] - [00:23:50|144|20.0%] - RL update 31 with 500 samples: rho_crit=22.5609; v_free=132.454; v_free_tracking=132.622; weight_V=[0.990006 1.51201 1.00608 1.00738 1.0117 1.06407 1.05992 1.05268]; weight_L=[0.968176 0.977123 1.00742 0.832184 0.966711 1.39561]; weight_T=[0.998229 0.9991 1.00143 0.992202 1.00414 1.01984]; weight_rate_var=0.459654; weight_slack_w_max=[19.1527 19.3709 19.5902 19.8109 20.0225 20.2164 20.4067 20.5968 20.7877 20.9794 21.171 21.3623 21.5539 21.7304 21.8979 22.0655 22.2326 22.3991 22.5651 22.731 22.8966 23.0619 23.2267 23.3907 23.5537]; 
